AMd	DCO	0.000094
AMd	DP	0.051614
AMd	FL	0.000312
AMd	FN	0.000005
AMd	FRP	0.044737
AMd	GPi	0.002064
AMd	ICd	0.000009
AMd	ILA	0.558419
AMd	MM	0.014771
AMd	MOB	0.184413
AMd	MOs	0.666075
AMd	NOD	0.000320
AMd	ORBl	0.001844
AMd	ORBm	0.335486
AMd	ORBvl	0.239580
AMd	OT	0.133192
AMd	PFL	0.000409
AMd	PL	1.037983
AMd	PRM	0.000489
AMd	PTLp	0.006933
AMd	PVT	0.001940
AMd	RSPagl	0.049188
AMd	RT	0.026588
AMd	SI	0.223059
AMd	SIM	0.000228
AMd	SPIV	0.000170
AMd	TT	0.012085
AMd	VCO	0.000282
AMd	VISam	0.052079
AMd	VISl	0.003215
AMv	AON	0.192547
AMv	DP	0.236830
AMv	GPi	0.013653
AMv	ILA	4.311579
AMv	IP	0.000066
AMv	MA	0.015890
AMv	MM	0.019106
AMv	ORBvl	0.868223
AMv	PG	0.002311
AMv	PTLp	0.620269
AMv	RSPagl	0.285357
AMv	RSPd	0.563520
AMv	SUBd	0.172137
AMv	TT	0.619274
AMv	VISal	0.149730
AMv	VISam	0.506393
AMv	VISl	0.119780
AMv	VISp	0.817615
AMv	VISpl	0.134372
AMv	VISpm	0.265722
AN	AAA	0.000079
AN	ACAd	0.000064
AN	ACAv	0.000104
AN	ACB	0.000002
AN	AD	0.000002
AN	AHN	0.000001
AN	AId	0.000103
AN	AIp	0.000089
AN	AIv	0.000169
AN	AMB	0.000001
AN	AMd	0.000005
AN	AMv	0.000000
AN	AN	0.034494
AN	AOB	0.000007
AN	AON	0.000174
AN	ARH	0.000048
AN	AUDd	0.000036
AN	AUDp	0.000022
AN	AUDv	0.000082
AN	AV	0.000001
AN	BLA	0.000000
AN	BST	0.000002
AN	CA1	0.000074
AN	CA2	0.000006
AN	CA3	0.000026
AN	CEA	0.000001
AN	CENT	0.000160
AN	CLI	0.000058
AN	CM	0.000003
AN	COAa	0.000106
AN	COAp	0.000134
AN	CP	0.000087
AN	CUL	0.000951
AN	CUN	0.000086
AN	DCO	0.000077
AN	DG	0.001352
AN	DMH	0.000001
AN	DN	0.020625
AN	DP	0.000001
AN	DR	0.000002
AN	ECT	0.000173
AN	ENTl	0.000398
AN	ENTm	0.000233
AN	EPd	0.000002
AN	EPv	0.000004
AN	FL	0.000375
AN	FRP	0.000002
AN	FS	0.000018
AN	GRN	0.000039
AN	GU	0.000188
AN	IA	0.000006
AN	ICc	0.000017
AN	ICd	0.000094
AN	ICe	0.000171
AN	ILA	0.000106
AN	IO	0.000049
AN	IP	0.023302
AN	IPN	0.000353
AN	IRN	0.000152
AN	LA	0.000000
AN	LAV	0.000038
AN	LD	0.000002
AN	LGd	0.000000
AN	LGv	0.000004
AN	LHA	0.000069
AN	LP	0.000012
AN	LPO	0.000056
AN	LRN	0.000044
AN	LSc	0.000003
AN	LSr	0.000156
AN	LSv	0.000000
AN	MA	0.000007
AN	MARN	0.000001
AN	MD	0.000005
AN	MDRNd	0.000005
AN	MDRNv	0.000000
AN	MEA	0.000080
AN	MEPO	0.000000
AN	MGd	0.000014
AN	MGv	0.000098
AN	MH	0.000005
AN	MM	0.000028
AN	MOB	0.000849
AN	MOp	0.000364
AN	MOs	0.000476
AN	MPN	0.000000
AN	MPO	0.000003
AN	MPT	0.000009
AN	MRN	0.002887
AN	MV	0.000052
AN	NDB	0.000132
AN	NLL	0.000045
AN	NLOT	0.000040
AN	NOD	0.000056
AN	NOT	0.000000
AN	NTS	0.000010
AN	ORBl	0.000001
AN	ORBm	0.000000
AN	ORBvl	0.000002
AN	OT	0.000828
AN	PA	0.000002
AN	PAA	0.000123
AN	PAG	0.000102
AN	PAR	0.000068
AN	PARN	0.000482
AN	PB	0.000998
AN	PCG	0.000020
AN	PERI	0.000096
AN	PFL	0.001587
AN	PG	0.003349
AN	PGRNl	0.000016
AN	PH	0.000001
AN	PIR	0.001182
AN	PL	0.000106
